iteration,vehicle_id,path_node_seq,path_time_seq
166,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
166,12,31_31_31_42_42_35_35_73_73_53_53_53_49_49_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_367_397_411_441_449_479_501_960_
166,13,100_100_,1_960_
166,14,100_100_,1_960_
167,0,7_7_7_30_30_30_81_81_85_85_85_97_97_82_82_82_89_89_96_96_100_100_,24_60_90_117_120_150_160_190_200_210_240_249_279_290_300_330_346_376_389_419_437_960_
167,1,45_45_45_18_18_32_32_32_60_60_6_6_82_82_29_29_27_27_100_100_,31_60_90_107_137_155_180_210_220_250_257_287_300_330_352_382_395_425_456_960_
167,2,14_14_14_37_37_37_64_64_40_40_29_29_29_8_8_100_100_,24_120_150_164_180_210_236_266_281_311_320_330_360_380_410_426_960_
167,3,25_25_25_35_35_35_16_16_56_56_83_83_83_75_75_76_76_100_100_,47_60_90_106_120_150_171_201_220_250_269_300_330_349_379_388_418_437_960_
167,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
167,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_74_74_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_398_428_449_479_498_960_
167,6,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
167,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_432_462_497_960_
167,8,67_67_67_70_70_21_21_72_72_10_10_10_2_2_11_11_28_28_100_100_,83_90_120_137_167_177_207_236_266_288_300_330_347_377_387_417_430_460_486_960_
167,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
167,10,92_92_92_94_94_94_100_100_,19_210_240_250_330_360_381_960_
167,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
167,12,25_25_25_31_31_42_42_73_73_56_56_53_53_49_49_46_46_90_90_100_100_,47_60_90_101_131_146_176_195_225_247_277_301_331_368_398_412_442_450_480_502_960_
167,13,100_100_,1_960_
167,14,100_100_,1_960_
168,0,7_7_7_30_30_30_81_81_85_85_85_97_97_6_6_89_89_96_96_76_76_100_100_,24_60_90_117_120_150_160_190_200_210_240_249_279_296_326_335_365_378_408_416_446_465_960_
168,1,37_37_37_14_14_23_23_23_91_91_47_47_86_86_100_100_,15_180_210_224_254_285_300_330_338_368_385_415_435_465_497_960_
168,2,92_92_92_64_64_40_40_29_29_8_8_100_100_,19_210_240_258_288_303_333_342_372_392_422_438_960_
168,3,100_100_,1_960_
168,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
168,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
168,6,20_20_26_26_16_16_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_167_197_215_245_256_286_297_300_330_352_382_398_428_440_470_507_960_
168,7,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
168,8,70_70_70_67_67_72_72_32_32_10_10_10_2_2_27_27_28_28_100_100_,76_90_120_137_167_194_224_240_270_281_300_330_347_377_388_418_428_458_484_960_
168,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
168,10,45_45_45_18_18_22_22_5_5_34_34_80_80_94_94_100_100_,31_60_90_107_137_169_199_206_236_258_288_304_334_358_388_409_960_
168,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
168,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
168,13,100_100_,1_960_
168,14,100_100_,1_960_
169,0,7_7_7_25_25_30_30_81_81_85_85_97_97_82_82_49_49_75_75_100_100_,24_60_90_120_150_164_194_204_234_244_274_283_313_324_354_374_404_416_446_468_960_
169,1,70_70_70_67_67_21_21_60_60_6_6_89_89_89_96_96_76_76_100_100_,76_90_120_137_167_182_212_235_265_272_302_311_330_360_373_403_411_441_460_960_
169,2,92_92_92_64_64_40_40_29_29_11_11_27_27_100_100_,19_210_240_258_288_303_333_342_372_383_413_421_451_482_960_
169,3,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
169,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
169,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_74_74_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_398_428_449_479_498_960_
169,6,20_20_16_16_50_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_171_180_210_221_251_264_294_305_335_357_387_403_433_445_475_512_960_
169,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_432_462_497_960_
169,8,30_30_30_81_81_85_85_85_97_97_10_10_10_2_2_11_11_28_28_100_100_,39_120_150_160_190_200_210_240_249_279_290_300_330_347_377_387_417_430_460_486_960_
169,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
169,10,45_45_45_18_18_32_32_32_72_72_56_56_83_83_49_49_75_75_100_100_,31_60_90_107_137_155_180_210_226_256_286_316_335_365_378_408_420_450_472_960_
169,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
169,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
169,13,100_100_,1_960_
169,14,100_100_,1_960_
170,0,7_7_7_25_25_59_59_91_91_91_23_23_47_47_86_86_100_100_,24_60_90_120_150_175_205_214_300_330_338_368_383_413_433_463_495_960_
170,1,67_67_67_70_70_21_21_60_60_6_6_82_82_89_89_76_76_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_398_428_447_960_
170,2,100_100_,1_960_
170,3,14_14_14_37_37_37_64_64_40_40_29_29_29_8_8_100_100_,24_120_150_164_180_210_236_266_281_311_320_330_360_380_410_426_960_
170,4,57_57_57_54_54_17_17_84_84_79_79_38_38_94_94_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_352_382_403_960_
170,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
170,6,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
170,7,14_14_14_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,24_120_150_176_206_212_242_249_279_297_300_330_338_368_385_415_424_454_495_960_
170,8,30_30_30_81_81_85_85_85_97_97_10_10_10_2_2_27_27_28_28_100_100_,39_120_150_160_190_200_210_240_249_279_290_300_330_347_377_388_418_428_458_484_960_
170,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
170,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
170,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
170,12,31_31_31_42_42_35_35_56_56_53_53_53_74_74_46_46_90_90_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_355_385_411_441_449_479_501_960_
170,13,100_100_,1_960_
170,14,100_100_,1_960_
171,0,92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,19_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
171,1,67_67_67_70_70_21_21_60_60_6_6_82_82_2_2_11_11_24_24_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_359_389_399_429_446_476_505_960_
171,2,59_59_59_73_73_73_56_56_83_83_83_89_89_100_100_,41_120_150_178_180_210_232_262_281_300_330_358_388_401_960_
171,3,37_37_37_64_64_40_40_29_29_29_8_8_100_100_,15_180_210_236_266_281_311_320_330_360_380_410_426_960_
171,4,57_57_57_54_54_17_17_84_84_79_79_80_80_94_94_100_100_,13_90_120_136_166_174_204_221_251_261_291_304_334_358_388_409_960_
171,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
171,6,16_16_16_26_26_39_39_50_50_51_51_19_19_65_65_77_77_12_12_100_100_,74_90_120_137_167_179_209_220_250_261_291_302_332_354_384_400_430_442_472_509_960_
171,7,14_14_14_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,24_120_150_176_206_212_242_249_279_297_300_330_338_368_385_415_424_454_495_960_
171,8,7_7_7_25_25_30_30_81_81_85_85_10_10_10_2_2_27_27_28_28_100_100_,24_60_90_120_150_164_194_204_234_244_274_288_300_330_347_377_388_418_428_458_484_960_
171,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
171,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
171,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
171,12,31_31_31_42_42_35_35_73_73_53_53_53_74_74_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_411_441_449_479_501_960_
171,13,100_100_,1_960_
171,14,100_100_,1_960_
172,0,92_92_92_94_94_94_95_95_100_100_,19_210_240_250_330_360_376_406_438_960_
172,1,67_67_67_70_70_21_21_60_60_6_6_82_82_33_33_11_11_27_27_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_406_436_444_474_505_960_
172,2,20_20_26_26_39_39_50_50_56_56_53_53_47_47_100_100_,70_100_120_150_162_192_203_233_258_288_312_342_374_404_437_960_
172,3,37_37_37_64_64_40_40_29_29_29_8_8_100_100_,15_180_210_236_266_281_311_320_330_360_380_410_426_960_
172,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
172,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
172,6,20_20_26_26_16_16_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_167_197_215_245_256_286_297_300_330_352_382_398_428_440_470_507_960_
172,7,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
172,8,7_7_7_25_25_81_81_85_85_85_97_97_10_10_10_89_89_100_100_,24_60_90_120_150_163_193_203_210_240_249_279_290_300_330_348_378_391_960_
172,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
172,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
172,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
172,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
172,13,100_100_,1_960_
172,14,100_100_,1_960_
173,0,92_92_92_40_40_2_2_2_11_11_27_27_28_28_100_100_,19_210_240_267_297_305_330_360_370_400_408_438_448_478_504_960_
173,1,67_67_67_70_70_21_21_60_60_6_6_82_82_2_2_11_11_28_28_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_359_389_399_429_442_472_498_960_
173,2,30_30_30_59_59_91_91_91_23_23_47_47_74_74_100_100_,39_120_150_178_208_217_300_330_338_368_383_413_431_461_496_960_
173,3,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
173,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
173,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_399_429_448_960_
173,6,20_20_16_16_50_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_171_180_210_221_251_264_294_305_335_357_387_403_433_445_475_512_960_
173,7,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_432_462_497_960_
173,8,7_7_7_25_25_81_81_85_85_85_97_97_10_10_10_89_89_100_100_,24_60_90_120_150_163_193_203_210_240_249_279_290_300_330_348_378_391_960_
173,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
173,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
173,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
173,12,31_31_31_42_42_35_35_73_73_56_56_83_83_90_90_46_46_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_382_412_420_450_470_960_
173,13,100_100_,1_960_
173,14,100_100_,1_960_
174,0,100_100_,1_960_
174,1,67_67_67_70_70_21_21_60_60_6_6_82_82_33_33_86_86_43_43_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_400_430_449_479_498_960_
174,2,59_59_59_30_30_97_97_40_40_2_2_2_11_11_27_27_28_28_100_100_,41_120_150_178_208_226_256_273_303_311_330_360_370_400_408_438_448_478_504_960_
174,3,37_37_37_64_64_92_92_94_94_94_8_8_100_100_,15_180_210_236_266_284_314_324_330_360_379_409_425_960_
174,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
174,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
174,6,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
174,7,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_432_462_497_960_
174,8,7_7_7_25_25_30_30_81_81_85_85_10_10_10_89_89_100_100_,24_60_90_120_150_164_194_204_234_244_274_288_300_330_348_378_391_960_
174,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
174,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
174,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
174,12,31_31_31_42_42_35_35_56_56_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_360_390_411_441_449_479_501_960_
174,13,100_100_,1_960_
174,14,100_100_,1_960_
175,0,59_59_59_73_73_73_56_56_91_91_23_23_47_47_100_100_,41_120_150_178_180_210_232_262_305_335_343_373_388_418_451_960_
175,1,67_67_67_70_70_21_21_60_60_6_6_82_82_33_33_86_86_43_43_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_400_430_449_479_498_960_
175,2,54_54_54_17_17_40_40_97_97_82_82_82_2_2_27_27_28_28_100_100_,24_120_150_158_188_206_236_253_283_294_300_330_349_379_390_420_430_460_486_960_
175,3,37_37_37_64_64_92_92_94_94_94_100_100_,15_180_210_236_266_284_314_324_330_360_381_960_
175,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
175,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_11_11_27_27_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_393_423_431_461_492_960_
175,6,16_16_16_26_26_39_39_50_50_51_51_19_19_65_65_77_77_12_12_100_100_,74_90_120_137_167_179_209_220_250_261_291_302_332_354_384_400_430_442_472_509_960_
175,7,14_14_14_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,24_120_150_176_206_212_242_249_279_297_300_330_338_368_385_415_424_454_495_960_
175,8,7_7_7_25_25_30_30_81_81_85_85_10_10_10_89_89_100_100_,24_60_90_120_150_164_194_204_234_244_274_288_300_330_348_378_391_960_
175,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
175,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
175,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
175,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
175,13,100_100_,1_960_
175,14,100_100_,1_960_
176,0,20_20_26_26_39_39_50_50_56_56_53_53_47_47_74_74_100_100_,70_100_120_150_162_192_203_233_258_288_312_342_374_404_422_452_487_960_
176,1,67_67_67_70_70_21_21_60_60_6_6_10_10_33_33_86_86_43_43_100_100_,83_90_120_137_167_177_207_230_260_267_297_312_342_356_386_400_430_449_479_498_960_
176,2,100_100_,1_960_
176,3,37_37_37_64_64_40_40_94_94_8_8_100_100_,15_180_210_236_266_281_311_334_364_383_413_429_960_
176,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
176,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_11_11_28_28_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_393_423_436_466_492_960_
176,6,20_20_26_26_16_16_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_167_197_215_245_256_286_297_300_330_352_382_398_428_440_470_507_960_
176,7,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
176,8,7_7_7_25_25_81_81_85_85_85_97_97_82_82_82_89_89_100_100_,24_60_90_120_150_163_193_203_210_240_249_279_290_300_330_346_376_389_960_
176,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
176,10,45_45_45_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,31_60_90_107_137_155_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
176,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
176,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
176,13,100_100_,1_960_
176,14,100_100_,1_960_
177,0,92_92_92_94_94_94_100_100_,19_210_240_250_330_360_381_960_
177,1,67_67_67_70_70_21_21_60_60_6_6_10_10_33_33_86_86_74_74_100_100_,83_90_120_137_167_177_207_230_260_267_297_312_342_356_386_400_430_442_472_507_960_
177,2,100_100_,1_960_
177,3,14_14_14_37_37_37_64_64_40_40_2_2_2_27_27_43_43_100_100_,24_120_150_164_180_210_236_266_281_311_319_330_360_371_401_426_456_475_960_
177,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
177,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
177,6,20_20_16_16_50_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_171_180_210_221_251_264_294_305_335_357_387_403_433_445_475_512_960_
177,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_432_462_497_960_
177,8,25_25_25_30_30_30_81_81_85_85_85_97_97_82_82_82_89_89_100_100_,47_60_90_104_120_150_160_190_200_210_240_249_279_290_300_330_346_376_389_960_
177,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
177,10,7_7_7_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,24_60_90_109_139_157_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
177,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
177,12,31_31_31_42_42_35_35_73_73_56_56_83_83_90_90_46_46_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_382_412_420_450_470_960_
177,13,100_100_,1_960_
177,14,100_100_,1_960_
178,0,92_92_92_94_94_94_11_11_28_28_100_100_,19_210_240_250_330_360_387_417_430_460_486_960_
178,1,45_45_45_70_70_21_21_60_60_6_6_10_10_33_33_86_86_100_100_,31_60_90_140_170_180_210_233_263_270_300_315_345_359_389_403_433_465_960_
178,2,37_37_37_14_14_23_23_23_91_91_47_47_100_100_,15_180_210_224_254_285_300_330_338_368_385_415_448_960_
178,3,64_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,22_210_240_255_285_293_330_360_370_400_408_438_448_478_504_960_
178,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
178,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_446_476_495_960_
178,6,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
178,7,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
178,8,25_25_25_30_30_30_81_81_85_85_85_97_97_82_82_82_89_89_100_100_,47_60_90_104_120_150_160_190_200_210_240_249_279_290_300_330_346_376_389_960_
178,9,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
178,10,7_7_7_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,24_60_90_109_139_157_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
178,11,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
178,12,31_31_31_42_42_35_35_56_56_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_360_390_411_441_449_479_501_960_
178,13,100_100_,1_960_
178,14,100_100_,1_960_
179,0,21_21_67_67_50_50_50_26_26_56_56_53_53_74_74_86_86_100_100_,73_103_118_148_175_180_210_227_257_279_309_333_363_388_418_430_460_492_960_
179,1,45_45_45_70_70_21_21_60_60_6_6_10_10_33_33_86_86_74_74_100_100_,31_60_90_140_170_180_210_233_263_270_300_315_345_359_389_403_433_445_475_510_960_
179,2,14_14_14_37_37_37_92_92_94_94_94_100_100_,24_120_150_164_180_210_239_269_279_330_360_381_960_
179,3,64_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,22_210_240_255_285_293_330_360_370_400_408_438_448_478_504_960_
179,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
179,5,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_446_476_495_960_
179,6,20_20_16_16_50_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_171_180_210_221_251_264_294_305_335_357_387_403_433_445_475_512_960_
179,7,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
